category,name,shortlist,code,scheme,aum,earliestNavDate,navCount,cat-avg,rr-all-rank,rr-all-avg,rr-1-avg,rr-3-avg,rr-5-avg,rr-8-avg,rr-10-avg,rr-12-avg,rr-all-count,rr-all-avg-,rr-all-stddev,rr-all-median,rr-all-min,rr-all-max,rr-all-dist-<0,rr-all-dist-0-10,rr-all-dist-10-20,rr-all-dist-20-30,rr-all-dist->30,rr-1-count,rr-1-avg-,rr-1-stddev,rr-1-median,rr-1-min,rr-1-max,rr-1-dist-<0,rr-1-dist-0-10,rr-1-dist-10-20,rr-1-dist-20-30,rr-1-dist->30,rr-3-count,rr-3-avg-,rr-3-stddev,rr-3-median,rr-3-min,rr-3-max,rr-3-dist-<0,rr-3-dist-0-10,rr-3-dist-10-20,rr-3-dist-20-30,rr-3-dist->30,rr-5-count,rr-5-avg-,rr-5-stddev,rr-5-median,rr-5-min,rr-5-max,rr-5-dist-<0,rr-5-dist-0-10,rr-5-dist-10-20,rr-5-dist-20-30,rr-5-dist->30,rr-8-count,rr-8-avg-,rr-8-stddev,rr-8-median,rr-8-min,rr-8-max,rr-8-dist-<0,rr-8-dist-0-10,rr-8-dist-10-20,rr-8-dist-20-30,rr-8-dist->30,rr-10-count,rr-10-avg-,rr-10-stddev,rr-10-median,rr-10-min,rr-10-max,rr-10-dist-<0,rr-10-dist-0-10,rr-10-dist-10-20,rr-10-dist-20-30,rr-10-dist->30,rr-12-count,rr-12-avg-,rr-12-stddev,rr-12-median,rr-12-min,rr-12-max,rr-12-dist-<0,rr-12-dist-0-10,rr-12-dist-10-20,rr-12-dist-20-30,rr-12-dist->30
"Small Cap Fund","Franklin India Small Cap Fund-Growth","","103360","Equity Scheme","undefined","undefined","4802","undefined","","","","","","","","","18204","","","","","","0","0","0","0","0","4292","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3364","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Small Cap Fund","HDFC Small Cap Fund - Growth Option","","130502","Equity Scheme","undefined","undefined","2771","undefined","","","","","","","","","6849","","","","","","0","0","0","0","0","2379","","","","","","0","0","0","0","0","1954","","","","","","0","0","0","0","0","1452","","","","","","0","0","0","0","0","762","","","","","","0","0","0","0","0","302","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","HDFC Small Cap Fund - Growth Option - Direct Plan","","130503","Equity Scheme","undefined","undefined","2771","undefined","","","","","","","","","6849","","","","","","0","0","0","0","0","2379","","","","","","0","0","0","0","0","1954","","","","","","0","0","0","0","0","1452","","","","","","0","0","0","0","0","762","","","","","","0","0","0","0","0","302","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","HSBC Small Cap Fund - Direct Growth","","151130","Equity Scheme","undefined","undefined","703","undefined","","","","","","","","","428","","","","","","0","0","0","0","0","428","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","HSBC Small Cap Fund - Regular Growth","","151133","Equity Scheme","undefined","undefined","703","undefined","","","","","","","","","428","","","","","","0","0","0","0","0","428","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","ICICI Prudential Smallcap Fund - Direct Plan - Growth","","120591","Equity Scheme","undefined","undefined","3110","undefined","","","","","","","","","8621","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2274","","","","","","0","0","0","0","0","1766","","","","","","0","0","0","0","0","1088","","","","","","0","0","0","0","0","633","","","","","","0","0","0","0","0","184","","","","","","0","0","0","0","0"
"Small Cap Fund","ICICI Prudential Smallcap Fund - Growth","","106823","Equity Scheme","undefined","undefined","4361","undefined","","","","","","","","","15620","","","","","","0","0","0","0","0","3827","","","","","","0","0","0","0","0","3449","","","","","","0","0","0","0","0","2917","","","","","","0","0","0","0","0","2251","","","","","","0","0","0","0","0","1812","","","","","","0","0","0","0","0","1364","","","","","","0","0","0","0","0"
"Small Cap Fund","ICICI Prudential Smallcap Fund - Institutional Growth","","106821","Equity Scheme","undefined","undefined","3016","undefined","","","","","","","","","8099","","","","","","0","0","0","0","0","2562","","","","","","0","0","0","0","0","2167","","","","","","0","0","0","0","0","1666","","","","","","0","0","0","0","0","1010","","","","","","0","0","0","0","0","568","","","","","","0","0","0","0","0","126","","","","","","0","0","0","0","0"
"Small Cap Fund","Invesco India Smallcap Fund - Direct Plan - Growth","","145137","Equity Scheme","undefined","undefined","1704","undefined","","","","","","","","","2750","","","","","","0","0","0","0","0","1375","","","","","","0","0","0","0","0","929","","","","","","0","0","0","0","0","446","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","ITI Small Cap Fund - Direct Plan - Growth Option","","147919","Equity Scheme","undefined","undefined","1386","undefined","","","","","","","","","1846","","","","","","0","0","0","0","0","1073","","","","","","0","0","0","0","0","624","","","","","","0","0","0","0","0","149","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","JM Small Cap Fund (Direct) - Growth Option","","152614","Equity Scheme","undefined","undefined","318","undefined","","","","","","","","","68","","","","","","0","0","0","0","0","68","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","JM Small Cap Fund (Regular) - Growth Option","","152612","Equity Scheme","undefined","undefined","318","undefined","","","","","","","","","68","","","","","","0","0","0","0","0","68","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Kotak-Small Cap Fund - Growth","","102875","Equity Scheme","undefined","undefined","4802","undefined","","","","","","","","","18204","","","","","","0","0","0","0","0","4292","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3364","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Small Cap Fund","Kotak-Small Cap Fund - Growth - Direct","","120164","Equity Scheme","undefined","undefined","3139","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Small Cap Fund","LIC MF Small Cap Fund-Direct Plan-Growth","","152004","Equity Scheme","undefined","undefined","536","undefined","","","","","","","","","274","","","","","","0","0","0","0","0","274","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Mahindra Manulife Small Cap Fund - Direct Plan - Growth","","150915","Equity Scheme","undefined","undefined","691","undefined","","","","","","","","","417","","","","","","0","0","0","0","0","417","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Mirae Asset Small Cap Fund - Direct Plan - Growth","","153196","Equity Scheme","undefined","undefined","165","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Motilal Oswal Small Cap Fund - Direct - Growth","","152237","Equity Scheme","undefined","undefined","435","undefined","","","","","","","","","179","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option","","118777","Equity Scheme","undefined","undefined","3137","undefined","","","","","","","","","8765","","","","","","0","0","0","0","0","2720","","","","","","0","0","0","0","0","2306","","","","","","0","0","0","0","0","1794","","","","","","0","0","0","0","0","1112","","","","","","0","0","0","0","0","646","","","","","","0","0","0","0","0","187","","","","","","0","0","0","0","0"
"Small Cap Fund","Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option","","118778","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8771","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1795","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Small Cap Fund","Nippon India Small Cap Fund - Growth Plan - Bonus Option","","113178","Equity Scheme","undefined","undefined","3702","undefined","","","","","","","","","11960","","","","","","0","0","0","0","0","3252","","","","","","0","0","0","0","0","2841","","","","","","0","0","0","0","0","2326","","","","","","0","0","0","0","0","1642","","","","","","0","0","0","0","0","1181","","","","","","0","0","0","0","0","718","","","","","","0","0","0","0","0"
"Small Cap Fund","Nippon India Small Cap Fund - Growth Plan - Growth Option","","113177","Equity Scheme","undefined","undefined","3702","undefined","","","","","","","","","11960","","","","","","0","0","0","0","0","3252","","","","","","0","0","0","0","0","2841","","","","","","0","0","0","0","0","2326","","","","","","0","0","0","0","0","1642","","","","","","0","0","0","0","0","1181","","","","","","0","0","0","0","0","718","","","","","","0","0","0","0","0"
"Small Cap Fund","PGIM India Small Cap Fund - Direct Plan- Growth Option","","149019","Equity Scheme","undefined","undefined","1029","undefined","","","","","","","","","1018","","","","","","0","0","0","0","0","734","","","","","","0","0","0","0","0","284","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","quant Small Cap Fund - Growth Option - Direct Plan","","120828","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8753","","","","","","0","0","0","0","0","2713","","","","","","0","0","0","0","0","2299","","","","","","0","0","0","0","0","1790","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","649","","","","","","0","0","0","0","0","189","","","","","","0","0","0","0","0"
"Small Cap Fund","QUANTUM SMALL CAP FUND - DIRECT PLAN GROWTH OPTION","","152107","Equity Scheme","undefined","undefined","469","undefined","","","","","","","","","209","","","","","","0","0","0","0","0","209","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","SBI Small Cap Fund - Direct Plan - Growth","","125497","Equity Scheme","undefined","undefined","2928","undefined","","","","","","","","","7571","","","","","","0","0","0","0","0","2523","","","","","","0","0","0","0","0","2102","","","","","","0","0","0","0","0","1595","","","","","","0","0","0","0","0","908","","","","","","0","0","0","0","0","443","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Sundaram Small Cap Fund Direct Plan - Growth","","119589","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8771","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1796","","","","","","0","0","0","0","0","1112","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Small Cap Fund","Tata Small Cap Fund-Direct Plan-Growth","","145206","Equity Scheme","undefined","undefined","1699","undefined","","","","","","","","","2736","","","","","","0","0","0","0","0","1370","","","","","","0","0","0","0","0","925","","","","","","0","0","0","0","0","441","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","TRUSTMF SMALL CAP FUND -DIRECT PLAN-GROWTH","","152939","Equity Scheme","undefined","undefined","226","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","Union Small Cap Fund - Direct Plan - Growth Option","","129649","Equity Scheme","undefined","undefined","2779","undefined","","","","","","","","","6889","","","","","","0","0","0","0","0","2386","","","","","","0","0","0","0","0","1961","","","","","","0","0","0","0","0","1460","","","","","","0","0","0","0","0","771","","","","","","0","0","0","0","0","311","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Small Cap Fund","UTI Small Cap Fund - Direct Plan - Growth Option","","148618","Equity Scheme","undefined","undefined","1178","undefined","","","","","","","","","1302","","","","","","0","0","0","0","0","877","","","","","","0","0","0","0","0","425","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Aditya Birla Sun Life Value Fund - Growth - Direct Plan","","119659","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8772","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1796","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","Aditya Birla Sun Life Value Fund - Growth Option","","108167","Equity Scheme","undefined","undefined","4306","undefined","","","","","","","","","15392","","","","","","0","0","0","0","0","3825","","","","","","0","0","0","0","0","3418","","","","","","0","0","0","0","0","2895","","","","","","0","0","0","0","0","2213","","","","","","0","0","0","0","0","1751","","","","","","0","0","0","0","0","1290","","","","","","0","0","0","0","0"
"Value Fund","Axis Value Fund - Direct Plan - Growth","","149166","Equity Scheme","undefined","undefined","994","undefined","","","","","","","","","943","","","","","","0","0","0","0","0","698","","","","","","0","0","0","0","0","245","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Bandhan Value Fund - Direct Plan - Growth","","118481","Equity Scheme","undefined","undefined","3144","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","Baroda BNP Paribas Value Fund - Direct Plan - Growth option","","151755","Equity Scheme","undefined","undefined","571","undefined","","","","","","","","","307","","","","","","0","0","0","0","0","307","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Canara Robeco Value Fund - Direct Plan - Growth Option","","149085","Equity Scheme","undefined","undefined","1005","undefined","","","","","","","","","973","","","","","","0","0","0","0","0","713","","","","","","0","0","0","0","0","260","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","DSP Value Fund - Direct Plan - Growth","","148595","Equity Scheme","undefined","undefined","1123","undefined","","","","","","","","","1185","","","","","","0","0","0","0","0","806","","","","","","0","0","0","0","0","379","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Templeton India Value Fund - Direct - Growth","","118494","Equity Scheme","undefined","undefined","3139","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2722","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","189","","","","","","0","0","0","0","0"
"Value Fund","Templeton India Value Fund - Growth Plan","","100496","Equity Scheme","undefined","undefined","4797","undefined","","","","","","","","","18171","","","","","","0","0","0","0","0","4284","","","","","","0","0","0","0","0","3891","","","","","","0","0","0","0","0","3359","","","","","","0","0","0","0","0","2671","","","","","","0","0","0","0","0","2216","","","","","","0","0","0","0","0","1750","","","","","","0","0","0","0","0"
"Value Fund","Groww Value Fund (formerly known as Indiabulls Value Fund) - Direct Plan - Growth Option","","135341","Equity Scheme","undefined","undefined","2478","undefined","","","","","","","","","5447","","","","","","0","0","0","0","0","2100","","","","","","0","0","0","0","0","1666","","","","","","0","0","0","0","0","1176","","","","","","0","0","0","0","0","483","","","","","","0","0","0","0","0","22","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","HDFC Value Fund - Growth Option - Direct Plan","","118935","Equity Scheme","undefined","undefined","3140","undefined","","","","","","","","","8783","","","","","","0","0","0","0","0","2724","","","","","","0","0","0","0","0","2310","","","","","","0","0","0","0","0","1798","","","","","","0","0","0","0","0","1114","","","","","","0","0","0","0","0","648","","","","","","0","0","0","0","0","189","","","","","","0","0","0","0","0"
"Value Fund","HDFC Value Fund - Growth Plan","","101764","Equity Scheme","undefined","undefined","4802","undefined","","","","","","","","","18204","","","","","","0","0","0","0","0","4292","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3364","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Value Fund","HSBC Value Fund - Direct Growth","","151113","Equity Scheme","undefined","undefined","703","undefined","","","","","","","","","428","","","","","","0","0","0","0","0","428","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","HSBC Value Fund - Regular Growth","","151110","Equity Scheme","undefined","undefined","703","undefined","","","","","","","","","428","","","","","","0","0","0","0","0","428","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","ICICI Prudential Value Fund (erstwhile Value Discovery Fund) - Direct Plan - Growth","","120323","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8771","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2308","","","","","","0","0","0","0","0","1796","","","","","","0","0","0","0","0","1112","","","","","","0","0","0","0","0","646","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","ICICI Prudential Value Fund (erstwhile Value Discovery Fund) - Growth","","102594","Equity Scheme","undefined","undefined","4802","undefined","","","","","","","","","18197","","","","","","0","0","0","0","0","4290","","","","","","0","0","0","0","0","3895","","","","","","0","0","0","0","0","3363","","","","","","0","0","0","0","0","2675","","","","","","0","0","0","0","0","2220","","","","","","0","0","0","0","0","1754","","","","","","0","0","0","0","0"
"Value Fund","ITI Value Fund - Direct Plan - Growth Option","","148972","Equity Scheme","undefined","undefined","1059","undefined","","","","","","","","","1079","","","","","","0","0","0","0","0","765","","","","","","0","0","0","0","0","314","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","JM Value Fund (Direct) - Growth Option","","120486","Equity Scheme","undefined","undefined","3139","undefined","","","","","","","","","8773","","","","","","0","0","0","0","0","2722","","","","","","0","0","0","0","0","2308","","","","","","0","0","0","0","0","1796","","","","","","0","0","0","0","0","1112","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","JM Value Fund (Regular) - Growth Option","","100254","Equity Scheme","undefined","undefined","4802","undefined","","","","","","","","","18197","","","","","","0","0","0","0","0","4291","","","","","","0","0","0","0","0","3894","","","","","","0","0","0","0","0","3362","","","","","","0","0","0","0","0","2674","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Value Fund","LIC MF Value Fund-Direct Plan-Growth","","152018","Equity Scheme","undefined","undefined","536","undefined","","","","","","","","","274","","","","","","0","0","0","0","0","274","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Mahindra Manulife Value Fund - Direct Plan - Growth","","153303","Equity Scheme","undefined","undefined","144","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Nippon India Value Fund - Direct Plan Growth Plan","","118784","Equity Scheme","undefined","undefined","3139","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","Nippon India Value Fund- Growth Plan","","103085","Equity Scheme","undefined","undefined","4802","undefined","","","","","","","","","18204","","","","","","0","0","0","0","0","4292","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3364","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2221","","","","","","0","0","0","0","0","1755","","","","","","0","0","0","0","0"
"Value Fund","Quant Value Fund - Growth Option  - Direct Plan","","149335","Equity Scheme","undefined","undefined","948","undefined","","","","","","","","","865","","","","","","0","0","0","0","0","660","","","","","","0","0","0","0","0","205","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","Quantum Value Fund - Direct Plan Growth Option","","103490","Equity Scheme","undefined","undefined","4805","undefined","","","","","","","","","18198","","","","","","0","0","0","0","0","4289","","","","","","0","0","0","0","0","3896","","","","","","0","0","0","0","0","3363","","","","","","0","0","0","0","0","2676","","","","","","0","0","0","0","0","2220","","","","","","0","0","0","0","0","1754","","","","","","0","0","0","0","0"
"Value Fund","Sundaram Value Fund Direct Plan - Growth","","119549","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8771","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1796","","","","","","0","0","0","0","0","1112","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","Tata Value Fund -Direct Plan Growth Option","","119231","Equity Scheme","undefined","undefined","3139","undefined","","","","","","","","","8777","","","","","","0","0","0","0","0","2723","","","","","","0","0","0","0","0","2309","","","","","","0","0","0","0","0","1797","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Value Fund","Union Value Fund - Direct Plan - Growth Option","","145473","Equity Scheme","undefined","undefined","1678","undefined","","","","","","","","","2676","","","","","","0","0","0","0","0","1349","","","","","","0","0","0","0","0","904","","","","","","0","0","0","0","0","423","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Value Fund","UTI Value Fund - Direct Plan - Growth Option","","120751","Equity Scheme","undefined","undefined","3138","undefined","","","","","","","","","8771","","","","","","0","0","0","0","0","2721","","","","","","0","0","0","0","0","2307","","","","","","0","0","0","0","0","1795","","","","","","0","0","0","0","0","1113","","","","","","0","0","0","0","0","647","","","","","","0","0","0","0","0","188","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Fund Investment Plan PF Option - Direct Plan -Growth Option","","120605","Gilt","undefined","undefined","1298","undefined","","","","","","","","","1610","","","","","","0","0","0","0","0","972","","","","","","0","0","0","0","0","547","","","","","","0","0","0","0","0","91","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Fund Investment Plan PF Option - Growth","","102060","Gilt","undefined","undefined","2930","undefined","","","","","","","","","7607","","","","","","0","0","0","0","0","2478","","","","","","0","0","0","0","0","2070","","","","","","0","0","0","0","0","1594","","","","","","0","0","0","0","0","926","","","","","","0","0","0","0","0","497","","","","","","0","0","0","0","0","42","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Investment PF Option - Bonus","","130901","Gilt","undefined","undefined","859","undefined","","","","","","","","","699","","","","","","0","0","0","0","0","569","","","","","","0","0","0","0","0","130","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Investment PF Option - Direct Plan Bonus","","130954","Gilt","undefined","undefined","859","undefined","","","","","","","","","699","","","","","","0","0","0","0","0","569","","","","","","0","0","0","0","0","130","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan -Growth Option","","120611","Gilt","undefined","undefined","1251","undefined","","","","","","","","","1476","","","","","","0","0","0","0","0","928","","","","","","0","0","0","0","0","502","","","","","","0","0","0","0","0","46","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Fund Treasury Plan PF Option - Growth","","102248","Gilt","undefined","undefined","2930","undefined","","","","","","","","","7607","","","","","","0","0","0","0","0","2478","","","","","","0","0","0","0","0","2070","","","","","","0","0","0","0","0","1594","","","","","","0","0","0","0","0","926","","","","","","0","0","0","0","0","497","","","","","","0","0","0","0","0","42","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Gilt Treasury PF Option - Bonus","","130905","Gilt","undefined","undefined","768","undefined","","","","","","","","","531","","","","","","0","0","0","0","0","488","","","","","","0","0","0","0","0","43","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Blended Plan A - Direct Plan Bonus","","130949","Gilt","undefined","undefined","232","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Gilt","ICICI Prudential Blended Plan A - Growth","","103027","Gilt","undefined","undefined","2473","undefined","","","","","","","","","5428","","","","","","0","0","0","0","0","2097","","","","","","0","0","0","0","0","1661","","","","","","0","0","0","0","0","1174","","","","","","0","0","0","0","0","479","","","","","","0","0","0","0","0","17","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
