Debt Scheme - Short Duration Fund,115005,IDBI Short Term Bond Fund Growth,IDBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118349,IDBI Short Term Bond Fund Growth Direct,IDBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,114999,IDBI Short Term Bond Fund Monthly IDCW,IDBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118457,IDBI Short Term Bond Fund Monthly IDCW Direct,IDBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,115000,IDBI Short Term Bond Fund Weekly IDCW,IDBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118458,IDBI Short Term Bond Fund Weekly IDCW Direct,IDBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,143369,IDFC Bond Fund - Short Term - Direct Plan -  Annual IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,143367,IDFC Bond Fund - Short Term - Direct Plan -  Quarterly IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,143368,IDFC Bond Fund - Short Term - Regular Plan -  Annual IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,143366,IDFC Bond Fund - Short Term - Regular Plan -  Quarterly IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108713,IDFC Bond Fund - Short Term - Regular Plan - Fortnightly IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,131383,IDFC Bond Fund - Short Term - Regular Plan - Periodic IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108716,IDFC Bond Fund - Short Term Plan - Plan B - Fortnightly Dividend,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108714,IDFC Bond Fund - Short Term Plan - Plan C  - Fortnightly Dividend,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108717,IDFC Bond Fund - Short Term Plan - Plan C  - Growth,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108718,IDFC Bond Fund - Short Term Plan - Plan C  - Monthly Dividend,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108719,IDFC Bond Fund - Short Term Plan - Plan D - Growth,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108720,IDFC Bond Fund - Short Term Plan - Plan D - Monthly Dividend,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,108715,IDFC Bond Fund - Short Term Plan - Plan D- Fortnightly Dividend,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118405,IDFC Bond Fund - Short Term-Direct Plan-Fortnightly IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118407,IDFC Bond Fund - Short Term-Direct Plan-Growth,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118406,IDFC Bond Fund - Short Term-Direct Plan-Monthly IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,131382,IDFC Bond Fund - Short Term-Direct Plan-Periodic IDCW,IDFC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123704,Indiabulls Short Term Fund - Direct Plan - Growth Option,Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123708,Indiabulls Short Term Fund - Regular Plan - Growth Option,Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123706,Indiabulls Short Term Fund- Direct Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123707,Indiabulls Short Term Fund- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123705,Indiabulls Short Term Fund- Direct Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123710,Indiabulls Short Term Fund- Regular Plan- Fortnightly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123711,Indiabulls Short Term Fund- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,123709,Indiabulls Short Term Fund- Regular Plan- Weekly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Indiabulls Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,117973,Invesco India Short Term Fund - Daily IDCW (Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120559,Invesco India Short Term Fund - Direct Plan - Daily IDCW (Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120560,Invesco India Short Term Fund - Direct Plan - Growth,Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120561,Invesco India Short Term Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120563,Invesco India Short Term Fund - Direct Plan -Discretionary IDCW (Payout / Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120562,Invesco India Short Term Fund - Direct Plan -Weekly IDCW (Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,105185,Invesco India Short Term Fund - Growth,Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,105191,Invesco India Short Term Fund - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,105189,Invesco India Short Term Fund - Plan B - Growth,Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,105187,Invesco India Short Term Fund - Plan B - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,105192,Invesco India Short Term Fund - Plan B - Weekly IDCW (Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,105190,Invesco India Short Term Fund - Weekly IDCW (Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,116110,Invesco India Short Term Fund- Discretionary IDCW (Payout / Reinvestment),Invesco Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120469,JM Short Term Fund (Direct) - Daily Dividend Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120470,JM Short Term Fund (Direct) - Dividend Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,120471,JM Short Term Fund (Direct) - Growth Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,115103,JM Short Term Fund - Daily Dividend Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101524,JM Short Term Fund - Dividend Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101521,JM Short Term Fund - Growth Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,115090,JM Short Term Fund - Regular Plan - Daily Dividend Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101519,JM Short Term Fund - Regular Plan - Dividend Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101520,JM Short Term Fund - Regular Plan - Growth Option,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,135500,Kotak Bond Short Term Plan - Direct Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101373,Kotak Bond Short Term Plan-(Growth),Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119739,Kotak Bond Short Term Plan-(Growth) - Direct,Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,125253,Kotak Bond Short Term Plan-(Half Yearly Payout of Income Distribution cum capital withdrawal option),Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,125254,Kotak Bond Short Term Plan-(Half Yearly Payout of Income Distribution cum capital withdrawal option) - Direct,Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101372,Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option),Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119738,Kotak Bond Short Term Plan-(Payout of Income Distribution cum capital withdrawal option) - Direct,Kotak Mahindra Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,134419,L&T Short Term Bond Fund - Direct Plan - Annual IDCW,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119858,L&T Short Term Bond Fund - Direct Plan - Quarterly IDCW,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,134420,L&T Short Term Bond Fund - Regular Plan - Annual IDCW,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,116296,L&T Short Term Bond Fund - Regular Plan - Bonus,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,116299,L&T Short Term Bond Fund - Regular Plan - Growth,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,116297,L&T Short Term Bond Fund - Regular Plan - Monthly IDCW,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,116298,L&T Short Term Bond Fund - Regular Plan - Quarterly IDCW,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119857,L&T Short Term Bond Fund -Direct Plan -  Monthly IDCW,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119855,L&T Short Term Bond Fund -Direct Plan - Bonus Option,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119856,L&T Short Term Bond Fund -Direct Plan- Growth,L&T Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,145954,LIC MF Short Term Debt Fund-Direct Plan-Growth,LIC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,145953,LIC MF Short Term Debt Fund-Direct Plan-IDCW,LIC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,145952,LIC MF Short Term Debt Fund-Regular Plan-Growth,LIC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,145951,LIC MF Short Term Debt Fund-Regular Plan-IDCW,LIC Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,148730,Mahindra Manulife Short Term Fund - Direct Plan - IDCW,Mahindra Manulife Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,148729,Mahindra Manulife Short Term Fund - Direct Plan -Growth,Mahindra Manulife Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,148727,Mahindra Manulife Short Term Fund - Regular Plan - Growth,Mahindra Manulife Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,148728,Mahindra Manulife Short Term Fund - Regular Plan - IDCW,Mahindra Manulife Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,142641,Mirae Asser Short Term Fund -Direct Plan- Growth,Mirae Asset Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,142640,Mirae Asset Short Term Fund Direct IDCW,Mirae Asset Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,142643,Mirae Asset Short Term Fund Regular IDCW,Mirae Asset Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,142642,Mirae Asset Short Term Fund- Regular Plan -Growth,Mirae Asset Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,125269,NIPPON INDIA SHORT TERM FUND - Direct Plan - IDCW Option,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118797,NIPPON INDIA SHORT TERM FUND - Direct Plan - MONTHLY IDCW Option,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118800,NIPPON INDIA SHORT TERM FUND - Direct Plan - QUARTERLY IDCW OPTION,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118796,Nippon India Short Term Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,125268,NIPPON INDIA SHORT TERM FUND - IDCW Option,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101667,NIPPON INDIA SHORT TERM FUND - MONTHLY IDCW Option,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101669,NIPPON INDIA SHORT TERM FUND - QUARTERLY IDCW OPTION,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101665,Nippon India Short Term Fund-Growth Plan,Nippon India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138277,PGIM India Short Maturity Fund - Annual Bonus,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138266,PGIM India Short Maturity Fund - Annual Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138264,PGIM India Short Maturity Fund - Bonus,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138276,PGIM India Short Maturity Fund - Direct Plan - Annual Bonus,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138273,PGIM India Short Maturity Fund - Direct Plan - Annual Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138270,PGIM India Short Maturity Fund - Direct Plan - Growth,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138275,PGIM India Short Maturity Fund - Direct Plan - Half Yearly Bonus,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138268,PGIM India Short Maturity Fund - Direct Plan - Monthly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138271,PGIM India Short Maturity Fund - Direct Plan - Quarterly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138272,PGIM India Short Maturity Fund - Direct Plan - Weekly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138256,PGIM India Short Maturity Fund - Growth,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138274,PGIM India Short Maturity Fund - Half Yearly Bonus,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138257,PGIM India Short Maturity Fund - Institutional Plan - Growth,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138254,PGIM India Short Maturity Fund - Monthly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138262,PGIM India Short Maturity Fund - Premium Plus - Growth,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138261,PGIM India Short Maturity Fund - Premium Plus - Quarterly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138260,PGIM India Short Maturity Fund - Premium Plus Plan - Monthly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138265,PGIM India Short Maturity Fund - Quarterly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,138255,PGIM India Short Maturity Fund - Weekly Dividend,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119463,Principal Short Term Debt Fund - Direct Plan - Income Distribution CUM Capital Withdrawal Plan - Monthly,Principal Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101466,Principal Short Term Debt Fund - Income Distribution CUM Capital Withdrawal Option - Monthly,Principal Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119462,Principal Short Term Debt Fund- Direct Plan - Growth Option,Principal Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101465,Principal Short Term Debt Fund- Growth Plan,Principal Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106230,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106229,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106228,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106227,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119813,SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119816,SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119815,SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119817,SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106233,SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106231,SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106234,SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,106232,SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119669,Sundaram Short Term Debt Fund Direct Plan - Annual Payout of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119667,Sundaram Short Term Debt Fund Direct Plan - Bonus,Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119665,Sundaram Short Term Debt Fund Direct Plan - Fortnightly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119664,Sundaram Short Term Debt Fund Direct Plan - Growth,Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119668,Sundaram Short Term Debt Fund Direct Plan - Half yearly Payout of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119666,Sundaram Short Term Debt Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119663,Sundaram Short Term Debt Fund Direct Plan - Quarterly Payout of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,119662,Sundaram Short Term Debt Fund Direct Plan - Weekly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101562,Sundaram Short Term Debt Fund Regular Plan - Annual Payout of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,118332,Sundaram Short Term Debt Fund Regular Plan - Bonus,Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101565,Sundaram Short Term Debt Fund Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101563,Sundaram Short Term Debt Fund Regular Plan - Growth,Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
Debt Scheme - Short Duration Fund,101561,Sundaram Short Term Debt Fund Regular Plan - Half yearly Payout of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Short Duration Fund),Debt Scheme
